,CustomerID,count,min,max,mean,sum,categ_0,categ_1,categ_2,categ_3,categ_4,LastPurchase,FirstPurchase,cluster
58,12431,11,118.8,640.1,430.54636363636365,4736.01,66.93334684681832,2.939182983144039,2.4704339729012394,5.718315628556527,21.93872056857988,49,303,10
59,12432,3,454.6,2862.06,1338.8866666666665,4016.66,91.12695622731324,0.7468892064551145,0.0,3.734446032275572,4.3917085339560735,100,102,4
60,12433,3,1867.98,2608.11,2131.7433333333333,6395.2300000000005,76.27481732478736,5.9857112253976785,0.497245603363757,10.801175250929207,6.441050595521975,21,303,4
61,12434,2,273.05,519.89,396.47,792.94,83.3909249123515,4.010391706812621,0.0,12.598683380835876,0.0,14,190,10
62,12435,2,3850.9000000000005,3978.9900000000002,3914.9450000000006,7829.890000000001,87.33698685422144,2.164781369853216,0.0,8.230000676893289,2.2682310990320422,9,197,7
63,12436,1,509.01,509.01,509.01,509.01,88.97860552837862,0.0,0.0,2.5932692874403256,8.428125184181058,29,29,0
64,12437,12,65.1,501.64,248.27166666666665,2979.2599999999998,75.3126615334009,7.934856306599625,5.208004672301176,10.322697582621188,1.2217799050770997,8,261,10
65,12438,1,890.0699999999999,890.0699999999999,890.0699999999999,890.0699999999999,90.11313716898671,3.114361791769187,0.0,5.640005842237128,1.132495197006977,70,70,4
66,12441,1,173.55,173.55,173.55,173.55,67.76145203111496,0.0,23.595505617977526,0.0,8.64304235090752,296,296,5
67,12444,3,562.54,1870.2,1063.27,3189.81,89.48369965609237,2.064386280060568,4.114665136794981,2.2007580388800587,2.136490888172023,15,101,4
68,12447,1,476.49,476.49,476.49,476.49,88.79304917207077,7.492287351256061,0.0,3.714663476673173,0.0,173,173,0
69,12449,3,777.95,1087.7,908.1933333333333,2724.58,88.28626797524758,0.1849826395260921,0.0,8.71767391671377,2.8110754685125783,21,117,4
70,12450,2,96.0,101.88,98.94,197.88,87.38629472407521,0.0,0.0,0.0,12.613705275924803,86,103,0
71,12451,2,2388.31,2817.51,2602.91,5205.82,78.41147023907857,3.5879073805855755,1.7979876369140693,10.55971969833763,5.642915045084156,148,254,7
72,12453,1,707.09,707.09,707.09,707.09,89.8598481098587,5.897410513513131,0.0,2.121370688314076,2.121370688314076,64,64,4
73,12455,6,15.0,1683.9,411.1433333333334,2466.86,72.68673536398498,14.91937118442068,4.0667082850263085,4.97879895900051,3.348386207567515,3,226,10
74,12456,2,940.1700000000001,1298.08,1119.125,2238.25,92.20685803641237,1.6655869540936001,2.7878923265944375,1.9032726460404337,1.4363900368591536,61,184,4
75,12457,6,40.0,728.83,319.63,1917.78,82.22475987860963,4.609496396875555,0.0,3.0185944164606995,10.147149308054104,11,169,10
76,12458,2,441.92,505.48,473.70000000000005,947.4000000000001,64.19041587502639,2.91956934768841,1.7416086130462316,10.892970234325523,20.255435929913446,1,214,10
77,12461,2,200.0,626.88,413.44,826.88,75.78366873065015,16.016834365325078,5.768672600619196,0.0,2.430824303405573,24,84,10
78,12462,1,741.31,741.31,741.31,741.31,82.95180154051613,8.903157923136071,2.023444982530925,3.709649134640029,2.4119464191768625,233,233,4
79,12463,3,291.98,337.84000000000003,314.7966666666667,944.3900000000001,71.6430711888097,4.205889515983862,4.119060981162443,9.371128453287307,10.660849860756677,105,171,10
80,12464,6,34.0,213.89999999999998,130.09166666666667,780.55,100.0,0.0,0.0,0.0,0.0,36,239,0
81,12465,1,440.94,440.94,440.94,440.94,77.4572504195582,6.395427949380869,3.4018233773302495,5.9872091441012385,6.758289109629429,99,99,10
82,12468,2,220.59,503.45000000000005,362.02000000000004,724.0400000000001,84.73150654659963,0.0,3.894812441301585,4.481796585823988,6.89188442627479,117,246,10
83,12471,21,29.700000000000003,1919.44,535.4766666666667,11245.01,83.97164609013242,2.800442151674387,4.084478359734673,1.367006343258032,7.776427055200484,8,294,10
84,12472,5,545.33,1631.3,951.7460000000001,4758.7300000000005,81.7209633662763,4.267945439224331,1.2041027753203057,7.597615330140604,5.209373089038461,68,299,4
85,12473,2,514.06,585.23,549.645,1099.29,76.39931228338291,1.8229948421253719,6.27677864803646,10.615943017766012,4.884971208689246,44,121,10
86,12474,13,7.800000000000001,776.3199999999999,326.9423076923077,4250.25,82.53655667313687,1.3481559908240692,2.3257455443797426,9.287688959472973,4.501852832186342,28,259,10
87,12476,7,12.45,1406.57,517.5785714285714,3623.05,93.83116435047819,3.73856281309946,0.0,1.266888395136694,1.1633844412856573,14,291,0
88,12477,3,2216.52,4169.58,2914.0166666666664,8742.05,71.44376891003826,5.0364616994869635,3.738825561510172,13.780520587276438,6.000423241688164,30,231,7
89,12480,3,557.6800000000001,816.25,714.9833333333332,2144.95,85.70922399123523,3.093778409753141,1.1888389006736755,6.819273176530922,3.1888855218070353,73,266,10
90,12481,8,134.82,1001.21,509.975,4079.8,84.42055983136429,6.312319231334869,0.25736555713515363,2.5368890631893724,6.472866316976322,109,295,10
91,12483,6,8.5,507.56,262.5933333333333,1575.56,82.4633781004849,2.932290741069842,0.0,4.417476960572749,10.186854197872503,28,269,10
92,12484,4,140.0,1241.99,903.05,3612.2,85.41775095509662,5.665799235922707,2.4334200764077294,3.1568019489507786,3.3262277836221696,30,266,10
93,12488,1,553.39,553.39,553.39,553.39,73.97856845985652,6.0716673593668125,0.0,9.595402880427908,10.35436130034876,5,5,10
94,12489,1,334.93,334.93,334.93,334.93,90.1919804138178,9.808019586182185,0.0,0.0,0.0,266,266,0
95,12490,6,331.5,1035.82,592.0983333333334,3552.59,71.35273138752291,4.495311871057454,3.301816421258856,8.76825076915715,12.081889551003634,23,259,10
96,12492,1,126.39000000000001,126.39000000000001,126.39000000000001,126.39000000000001,89.08141466888202,10.918585331117967,0.0,0.0,0.0,35,35,0
97,12493,2,201.24,215.55,208.395,416.79,74.18364164207394,4.990522805249646,0.0,11.87648456057007,8.949350992106336,95,127,10
98,12494,5,4.949999999999999,403.09000000000003,164.972,824.86,74.1071212084475,9.165191668889266,0.0,11.068544965206218,5.6591421574570235,91,295,10
99,12497,1,1043.1,1043.1,1043.1,1043.1,69.31262582686225,5.033074489502446,0.0,0.0,25.654299683635323,11,11,4
100,12500,6,185.64000000000001,378.0,295.64,1773.84,93.05743471790015,5.9362738465701534,0.0,1.0062914355296984,0.0,36,263,0
101,12501,1,2089.68,2089.68,2089.68,2089.68,78.43401860571954,7.645668236284983,0.40197542207419323,10.870085371922974,2.6482523639983153,266,266,4
102,12502,5,522.6,1092.35,744.774,3723.87,89.60758565685698,2.6142158560852016,2.0059776522810946,3.661513425549228,2.1107074092274973,25,239,0
103,12506,1,73.5,73.5,73.5,73.5,80.95238095238095,1.1564625850340136,13.46938775510204,0.0,4.421768707482993,162,162,5
104,12507,3,46.75,811.9,421.18666666666667,1263.56,96.41014277121783,0.0,1.5954921016809651,1.9943651271012064,0.0,64,228,0
105,12509,1,176.5,176.5,176.5,176.5,52.69121813031161,19.263456090651555,28.04532577903683,0.0,0.0,214,214,5
106,12510,2,301.52,681.05,491.28499999999997,982.5699999999999,80.11846484219954,7.755172659454288,1.1907548571603042,5.867266454298423,5.068341186887448,72,255,10
107,12513,1,586.79,586.79,586.79,586.79,81.23689906099287,1.7893965473167572,2.556280781881082,8.793605889670921,5.623817720138381,42,42,10
108,12514,1,1017.6800000000001,1017.6800000000001,1017.6800000000001,1017.6800000000001,84.97759610093544,3.1837119723292195,0.0,3.1247543432120115,8.713937583523307,197,197,4
109,12515,1,383.7,383.7,383.7,383.7,85.41829554339327,0.0,6.098514464425333,4.612978889757624,3.8702111024237693,283,283,0
110,12516,2,583.2,728.86,656.03,1312.06,84.0098775970611,4.755880066460376,7.9264667774339586,2.012103105040928,1.295672454003628,7,110,5
111,12517,3,379.25,771.75,633.5666666666667,1900.7,75.16862208659967,7.580891250591887,3.153574998684695,8.370600305150736,5.72631135897301,3,120,10
112,12518,2,324.83,524.9,424.865,849.73,83.4747508031963,2.965647911689596,0.0,5.4746801925317445,8.084921092582348,7,40,10
113,12520,5,246.54,935.67,516.5020000000001,2582.51,78.20608632686805,7.217784248657313,1.7343592086768298,11.01215484160758,2.323321110082826,9,203,10
114,12521,1,599.68,599.68,599.68,599.68,82.40728388473853,4.352321237993597,0.0,3.752001067235859,9.488393810032017,72,72,10
115,12523,8,102.95,204.75,142.76625,1142.13,87.01986638999063,5.200809014735626,3.629184068363496,2.84993827322634,1.3002022536839064,9,261,0
116,12524,6,289.1,1094.33,520.4133333333333,3122.48,76.21377879121725,5.9452742691706595,0.26901693525659093,10.251466782813662,7.320463221541851,92,263,10
117,12526,1,520.3,520.3,520.3,520.3,81.16471266576976,0.0,2.8829521429944265,12.146838362483184,3.8054968287526427,24,24,10
118,12527,3,63.79,152.4,116.23666666666668,348.71000000000004,80.47087838031601,0.0,0.0,14.453270626021622,5.075850993662356,11,255,10
119,12528,4,229.0,493.53,319.0425,1276.17,78.07972292092747,6.3471167634406065,4.83086109217424,5.763338740136502,4.9789604833211865,44,242,10
120,12530,3,378.0,417.6,394.3333333333333,1183.0,72.43448858833474,7.472527472527473,5.739644970414202,2.054099746407439,12.299239222316146,53,266,10
121,12534,1,1089.18,1089.18,1089.18,1089.18,75.05003764299748,7.730586312638864,5.095576488734644,7.5790962008116205,4.544703354817385,60,60,4
122,12535,2,344.9,371.45,358.17499999999995,716.3499999999999,84.61645843512252,2.093948488867174,0.0,0.0,13.28959307601033,21,116,10
123,12539,3,1085.99,1715.85,1505.8966666666665,4517.69,86.07474173748089,4.7081583729738,0.0,4.22339735572826,4.9937025338170615,192,263,4
124,12540,13,277.48,1380.1100000000001,801.3492307692309,10417.54,88.43239382810144,3.2280173630242834,0.6099328632287468,5.6506622484770865,2.0789936971684293,7,291,10
125,12541,2,223.74,312.4,268.07,536.14,77.84160853508413,6.043197672249785,3.637109710150334,9.232663110381617,3.2454209721341436,103,210,10
126,12545,2,372.24,628.15,500.195,1000.39,93.25263147372524,4.408280770499505,2.339087755775248,0.0,0.0,5,189,0
127,12546,1,740.2,740.2,740.2,740.2,79.08673331532017,5.647122399351526,2.350716022696568,5.093218049175899,7.822210213455823,7,7,4
128,12547,2,48.4,159.4,103.9,207.8,90.18286814244466,9.81713185755534,0.0,0.0,0.0,127,210,0
129,12548,1,95.19999999999999,95.19999999999999,95.19999999999999,95.19999999999999,100.0,0.0,0.0,0.0,0.0,96,96,0
130,12550,1,964.83,964.83,964.83,964.83,85.6751966667703,4.726221199589565,0.0,7.79515562327042,1.803426510369702,9,9,4
131,12551,1,168.0,168.0,168.0,168.0,71.13095238095238,0.0,19.047619047619047,9.821428571428571,0.0,287,287,5
132,12553,7,6.3,664.01,340.46999999999997,2383.29,81.81085809951789,4.174901082117577,2.517528290724167,7.5651725136261225,3.9315400140142405,40,259,10
133,12556,1,308.75,308.75,308.75,308.75,73.65506072874494,12.93927125506073,5.004048582995951,4.161943319838056,4.239676113360323,81,81,10
134,12557,4,620.0,4146.34,2250.2400000000002,9000.960000000001,52.21754124004549,14.84175021331058,0.0,24.302741040955627,8.63796750568828,88,301,4
135,12559,2,75.60000000000001,460.61,268.105,536.21,93.3421607206132,0.0,0.0,1.9581880233490607,4.699651256037747,240,249,0
136,12560,2,144.0,1268.61,706.305,1412.61,79.8840444283985,1.7669420434514835,0.0,9.698359773752133,8.650653754397888,42,73,10
137,12561,1,238.85,238.85,238.85,238.85,61.44023445677204,11.93217500523341,0.0,11.80657316307306,14.8210173749215,232,232,10
138,12562,4,388.64,650.0,498.4675,1993.87,82.6518278523675,6.519983750194346,1.0431974000310955,3.370330061638924,6.414660935768129,11,128,10
139,12564,1,456.90000000000003,456.90000000000003,456.90000000000003,456.90000000000003,79.940906106369,4.33355219960604,0.0,15.725541694024948,0.0,191,191,10
140,12565,1,131.17000000000002,131.17000000000002,131.17000000000002,131.17000000000002,67.56880384234198,3.842341998932682,13.49393916291835,15.094914995806963,0.0,218,218,5
141,12566,1,346.7,346.7,346.7,346.7,89.20392269974042,10.79607730025959,0.0,0.0,0.0,16,16,0
142,12567,8,286.34000000000003,1650.1,945.455,7563.64,84.18816865953428,3.411056052376898,1.538148298967164,5.277882077941309,5.58474491118033,26,299,10
143,12569,15,60.650000000000006,324.98,141.732,2125.98,84.48574304556017,2.3965418301206975,0.9313351960037252,8.25501651003302,3.9313634182823924,22,182,10
144,12571,1,248.35,248.35,248.35,248.35,80.83350110730824,0.0,0.0,11.193879605395612,7.972619287296154,51,51,10
145,12573,1,160.54000000000002,160.54000000000002,160.54000000000002,160.54000000000002,78.35430422324654,13.890619160333873,1.55724430048586,6.197832315933723,0.0,157,157,10
146,12574,1,218.45000000000002,218.45000000000002,218.45000000000002,218.45000000000002,71.98443579766537,0.0,0.0,17.212176699473563,10.803387502861067,245,245,10
147,12576,4,154.8,275.7,231.925,927.7,71.352808019834,6.3274765549207705,5.147138083432144,4.435701196507492,12.736876145305592,25,234,10
148,12577,1,195.89,195.89,195.89,195.89,82.11241002603502,6.0952575424983415,3.624483128286283,0.43391699423145647,7.7339323089489005,289,289,10
149,12578,1,1586.41,1586.41,1586.41,1586.41,75.9305601956619,2.770406137127224,0.7942461280501257,13.305513707049249,7.199273832111497,260,260,4
150,12579,1,410.72,410.72,410.72,410.72,82.9811063498247,6.427736657576938,3.6521231008959876,4.869497467861316,2.0695364238410594,8,8,10
151,12580,1,415.7,415.7,415.7,415.7,82.70387298532597,0.0,9.71854702910753,3.60837142169834,3.969208563868174,176,176,5
152,12582,2,205.16,306.2,255.68,511.36,84.02690863579474,5.866708385481853,0.0,5.225281602002503,4.881101376720901,168,218,10
153,12583,11,243.1,855.86,455.10909090909087,5006.2,84.75010986376893,2.5226718868602935,0.4933881986336942,9.860772641924015,2.3730574088130716,0,303,10
154,12584,5,12.75,453.73,186.498,932.49,79.61908438696395,2.5308582397666464,0.0,2.1233471672618474,15.72671020600757,10,210,10
155,12585,2,777.25,1207.26,992.255,1984.51,88.63749741749852,1.632644834241198,1.4487203390257546,3.9556364039485823,4.32550100528594,164,281,4
156,12589,1,131.5,131.5,131.5,131.5,100.0,0.0,0.0,0.0,0.0,74,74,0
157,12590,2,523.0,9338.38,4930.69,9861.38,73.02000328554422,4.4131754379204535,1.3689767557887436,11.373661698464108,9.82418282228248,141,141,7
158,12591,1,452.84999999999997,452.84999999999997,452.84999999999997,452.84999999999997,84.61963122446726,9.274594236502153,3.908578999668765,0.0,2.1971955393618194,247,247,0
159,12592,2,205.8,231.8,218.8,437.6,84.91773308957953,0.0,0.0,0.0,15.082266910420476,22,143,10
160,12593,3,85.8,236.0,139.36666666666667,418.1,76.17794785936378,0.0,2.5113609184405643,0.0,21.310691222195643,38,148,10
161,12594,8,28.0,721.95,313.9875,2511.9,72.90337991162068,0.8861817747521795,0.0,6.867311596799236,19.3431267168279,51,252,10
162,12596,1,269.95,269.95,269.95,269.95,85.10835339877755,0.0,8.334876829042416,6.556769772180035,0.0,172,172,0
163,12597,2,516.15,912.66,714.405,1428.81,84.46329462979683,6.221960932524269,3.593199935610753,2.162638839313835,3.5589056627543205,113,198,10
164,12598,5,36.0,700.46,385.148,1925.74,89.33708600330263,1.217194429154507,0.0,2.64833258903071,6.797386978512157,1,214,0
165,12599,6,78.6,201.86,142.84,857.04,84.03808457014841,1.4701764211705408,3.5704284514141698,10.921310557266874,0.0,56,234,10
166,12600,9,76.5,427.94,244.60666666666668,2201.46,93.13183069417569,0.7495026028181297,0.0,2.296203428633725,3.8224632743724616,14,301,0
167,12601,5,68.1,144.26,113.91199999999999,569.56,83.26778565910527,3.1339981740290757,3.9504178664232046,0.0,9.647798300442448,119,262,10
168,12604,2,75.67999999999999,178.5,127.09,254.18,77.5749468880321,11.094499960657803,0.0,5.1931701943504605,6.137382956959635,9,191,10
169,12609,3,287.93,512.8,375.6166666666666,1126.85,83.50268447441985,4.135421750898523,2.0765851710520478,6.49598438123974,3.7893242223898485,8,248,10
170,12610,2,309.5,935.2,622.35,1244.7,82.10412147505423,3.68763557483731,4.474973889290592,8.134490238611713,1.5987788222061539,36,56,10
171,12612,1,643.59,643.59,643.59,643.59,91.74940567752762,0.0,0.0,0.0,8.25059432247238,4,4,0
172,12613,4,18.0,803.66,365.63,1462.52,77.5770587752646,4.734294231873752,1.333315099964445,8.423816426442032,7.931515466455159,127,192,10
173,12614,1,315.6,315.6,315.6,315.6,85.40874524714829,5.038022813688213,0.0,9.553231939163496,0.0,207,207,0
174,12615,2,576.65,634.74,605.6949999999999,1211.3899999999999,79.24450424718714,6.868143207389858,3.434071603694929,7.555783026110502,2.8974979156175964,1,98,10
175,12616,2,229.4,427.85,328.625,657.25,84.33624952453404,10.384176492963103,0.0,5.279573982502853,0.0,25,227,0
176,12619,6,199.8,688.0,394.4916666666666,2366.95,87.17716893048016,2.73136314666554,4.806185175014259,1.6730391432011664,3.6122436046388815,7,183,0
177,12620,2,377.66,561.66,469.65999999999997,939.3199999999999,77.39534982753482,1.0092407273346677,3.704807733253843,12.035302133458247,5.85529957841843,10,134,10
178,12621,17,49.8,1209.8,657.8258823529411,11183.039999999999,81.1521732909835,5.219153289266604,0.997939737316508,6.229880247231523,6.400853435201878,11,295,10
179,12622,1,180.1,180.1,180.1,180.1,81.67684619655746,0.0,0.0,8.4952803997779,9.827873403664633,162,162,10
180,12623,1,305.1,305.1,305.1,305.1,66.17502458210423,0.0,0.0,15.732546705998033,18.09242871189774,206,206,10
181,12624,2,299.94,341.19,320.565,641.13,77.74242353344876,4.632445837817603,0.0,12.75872287991515,4.866407748818493,36,107,10
182,12625,2,967.2,1652.22,1309.71,2619.42,87.2849714822365,2.844141069397042,1.2941796275511372,4.858327415992854,3.718380404822442,141,249,4
183,12626,6,132.8,1062.84,756.9783333333334,4541.87,86.87016581275994,3.582224942589727,0.25760314584081007,6.109818202634598,3.1801878961749233,42,256,10
184,12627,5,72.0,819.26,545.566,2727.83,75.48234310789161,5.834307856428002,1.3453917582840573,10.15092582748925,7.187031449907069,26,70,10
185,12633,3,219.20000000000002,1012.8199999999999,641.8,1925.3999999999999,73.9794328451231,1.6983483951386726,0.0,18.32606211696271,5.996156642775527,59,217,10
186,12635,2,683.64,1005.54,844.5899999999999,1689.1799999999998,76.72776139902203,3.6721959767461136,4.596313003942742,4.789306053824934,10.214423566464204,19,84,4
187,12637,7,4.63,1502.03,798.6071428571429,5590.25,86.58020660972228,5.249318009033585,1.2471714145163455,4.254729216045795,2.6685747506819912,21,253,10
188,12639,1,486.1,486.1,486.1,486.1,77.64863196873071,2.0983336761983127,0.0,11.725982308167044,8.527052046903929,168,168,10
189,12640,1,764.59,764.59,764.59,764.59,90.30853136975372,4.041381655527799,0.0,3.6882512196078943,1.961835755110582,11,11,4
190,12641,1,185.9,185.9,185.9,185.9,86.12157073695535,8.230231307154384,0.0,5.6481979558902635,0.0,45,45,0
191,12642,1,366.45,366.45,366.45,366.45,94.43307408923457,0.0,0.0,5.566925910765453,0.0,37,37,0
192,12643,6,202.48000000000002,1202.22,557.44,3344.6400000000003,98.19173363949481,0.0,0.0,1.808266360505166,0.0,58,262,0
193,12644,1,477.90999999999997,477.90999999999997,477.90999999999997,477.90999999999997,76.57508735954468,5.691448180619782,0.0,0.0,17.733464459835535,59,59,10
194,12645,3,369.3,492.16,430.3533333333333,1291.06,73.72081855219741,2.3236720214397475,1.8124641767230028,13.51447647669357,8.628568772946261,39,246,10
195,12647,11,85.5,545.9,304.61545454545455,3350.77,74.25099305532758,8.674125648731485,4.031909083583773,7.674355446658529,5.368616765698631,8,299,10
196,12648,1,318.05,318.05,318.05,318.05,92.07671749724886,7.923282502751139,0.0,0.0,0.0,84,84,0
